id,color,turn,p,i,d
6847,13,-14,2.592,-8.070571,-9.1125
6848,13,-5,2.592,-8.053775,0
6849,13,-14,2.268,-8.038029,-9.1125
6850,13,-5,2.268,-8.023333,0
6851,13,-5,2.268,-8.008636,0
6852,11,3,2.592,-7.992889,9.1125
6853,11,4,2.916,-7.975043,9.1125
6854,11,-5,2.916,-7.956147,0
6855,10,4,3.24,-7.936202,9.1125
6856,10,-4,3.24,-7.915207,0
6857,11,-4,3.24,-7.894211,0
6858,11,-4,3.24,-7.873216,0
6859,11,-14,2.916,-7.853271,-9.1125
6860,10,4,3.24,-7.833325,9.1125
6861,10,-4,3.24,-7.81233,0
6862,9,4,3.564,-7.790285,9.1125
6863,8,-4,3.564,-7.767191,0
6864,8,5,3.888,-7.743046,9.1125
6865,8,-3,3.888,-7.717852,0
6866,8,-3,3.888,-7.692657,0
6867,7,5,4.212,-7.666414,9.1125
6868,7,-3,4.212,-7.63912,0
6869,7,-3,4.212,-7.611826,0
6870,7,-3,4.212,-7.584532,0
6871,6,6,4.536,-7.556189,9.1125
6872,6,-2,4.536,-7.526795,0
6873,6,-2,4.536,-7.497403,0
6874,6,-2,4.536,-7.468009,0
6875,5,6,4.86,-7.437566,9.1125
6876,5,-2,4.86,-7.406074,0
6877,4,6,5.184,-7.373531,9.1125
6878,5,-2,5.184,-7.339938,0
6879,5,-2,5.184,-7.306346,0
6880,5,-11,4.86,-7.273803,-9.1125
6881,4,7,5.184,-7.241261,9.1125
6882,5,-2,5.184,-7.207668,0
6883,4,-1,5.184,-7.174076,0
6884,4,-1,5.184,-7.140483,0
6885,4,-1,5.184,-7.106891,0
6886,4,-1,5.184,-7.073298,0
6887,4,-1,5.184,-7.039706,0
6888,4,-1,5.184,-7.006114,0
6889,3,7,5.508,-6.971472,9.1125
6890,4,-1,5.508,-6.93578,0
6891,4,-1,5.508,-6.900088,0
6892,4,-10,5.184,-6.865446,-9.1125
6893,4,-1,5.184,-6.831854,0
6894,4,-1,5.184,-6.798261,0
6895,4,-1,5.184,-6.764669,0
6896,4,-1,5.184,-6.731077,0
6897,3,7,5.508,-6.696434,9.1125
6898,3,-1,5.508,-6.660743,0
6899,3,-1,5.508,-6.625051,0
6900,3,-1,5.508,-6.589359,0
6901,5,-1,5.508,-6.553668,0
6902,5,-10,5.184,-6.519025,-9.1125
6903,5,-10,4.86,-6.486483,-9.1125
6904,6,-1,4.86,-6.45499,0
6905,6,-1,4.86,-6.423497,0
6906,6,-10,4.536,-6.393054,-9.1125
6907,6,-1,4.536,-6.363661,0
6908,6,-1,4.536,-6.334268,0
6909,6,-1,4.536,-6.304874,0
6910,6,-1,4.536,-6.275481,0
6911,7,-1,4.536,-6.246088,0
6912,7,-1,4.536,-6.216695,0
6913,7,-11,4.212,-6.188352,-9.1125
6914,7,-1,4.212,-6.161057,0
6915,7,-1,4.212,-6.133764,0
6916,7,-1,4.212,-6.10647,0
6917,9,-1,4.212,-6.079176,0
6918,10,-11,3.888,-6.052932,-9.1125
6919,11,-21,3.24,-6.029838,-18.225
6920,11,-2,3.24,-6.008842,0
6921,11,-12,2.916,-5.988897,-9.1125
6922,11,-3,2.916,-5.970001,0
6923,11,-3,2.916,-5.951105,0
6924,11,-3,2.916,-5.932209,0
6925,11,-2,2.916,-5.913314,0
6926,11,-2,2.916,-5.894418,0
6927,11,-2,2.916,-5.875522,0
6928,11,-2,2.916,-5.856627,0
6929,11,-2,2.916,-5.83773,0
6930,11,-2,2.916,-5.818835,0
6931,11,-2,2.916,-5.799939,0
6932,11,-2,2.916,-5.781043,0
6933,11,-2,2.916,-5.762147,0
6934,11,-2,2.916,-5.743251,0
6935,11,-2,2.916,-5.724356,0
6936,11,-2,2.916,-5.70546,0
6937,11,-2,2.916,-5.686564,0
6938,10,6,3.24,-5.666618,9.1125
6939,7,7,3.564,-5.644574,9.1125
6940,7,7,3.888,-5.62043,9.1125
6941,7,7,4.212,-5.594185,9.1125
6942,7,-1,4.212,-5.566892,0
6943,8,-1,4.212,-5.539598,0
6944,9,-10,3.888,-5.513354,-9.1125
6945,9,-1,3.888,-5.488159,0
6946,9,-11,3.564,-5.464015,-9.1125
6947,9,-1,3.564,-5.44092,0
6948,9,-1,3.564,-5.417826,0
6949,9,-1,3.564,-5.394732,0
6950,9,-1,3.564,-5.371637,0
6951,9,-1,3.564,-5.348542,0
6952,10,-1,3.564,-5.325448,0
6953,10,-1,3.564,-5.302353,0
6954,10,-11,3.24,-5.280308,-9.1125
6955,10,-2,3.24,-5.259313,0
6956,10,-1,3.24,-5.238318,0
6957,9,7,3.564,-5.216273,9.1125
6958,9,-1,3.564,-5.193179,0
6959,9,-1,3.564,-5.170084,0
6960,9,-1,3.564,-5.146989,0
6961,8,7,3.888,-5.122845,9.1125
6962,8,-1,3.888,-5.097651,0
6963,8,-1,3.888,-5.072456,0
6964,8,-1,3.888,-5.047262,0
6965,8,-1,3.888,-5.022068,0
6966,8,-1,3.888,-4.996873,0
6967,8,-1,3.888,-4.971679,0
6968,8,-1,3.888,-4.946484,0
6969,9,-1,3.888,-4.92129,0
6970,9,-1,3.888,-4.896095,0
6971,9,-10,3.564,-4.871951,-9.1125
6972,9,-1,3.564,-4.848856,0
6973,8,8,3.888,-4.824712,9.1125
6974,8,0,3.888,-4.799518,0
6975,8,0,3.888,-4.774323,0
6976,8,0,3.888,-4.749129,0
6977,7,8,4.212,-4.722885,9.1125
6978,7,0,4.212,-4.695591,0
6979,7,0,4.212,-4.668297,0
6980,7,0,4.212,-4.641004,0
6981,7,0,4.212,-4.61371,0
6982,6,9,4.536,-4.585366,9.1125
6983,6,0,4.536,-4.555973,0
6984,6,0,4.536,-4.52658,0
6985,7,0,4.536,-4.497187,0
6986,7,0,4.536,-4.467794,0
6987,7,-9,4.212,-4.43945,-9.1125
6988,7,0,4.212,-4.412157,0
6989,9,0,4.212,-4.384863,0
6990,12,-19,3.564,-4.359668,-18.225
6991,12,-19,2.916,-4.338673,-18.225
6992,13,-10,2.592,-4.320827,-9.1125
6993,14,-11,2.268,-4.305081,-9.1125
6994,16,-11,1.944,-4.291434,-9.1125
6995,17,-11,1.62,-4.279886,-9.1125
6996,17,-12,1.296,-4.270439,-9.1125
6997,17,-12,0.972,-4.263091,-9.1125
6998,17,-3,0.972,-4.256792,0
6999,18,-3,0.972,-4.250493,0
7000,18,-3,0.972,-4.244195,0
7001,18,-12,0.648,-4.238945,-9.1125
7002,18,-3,0.648,-4.234746,0
7003,18,-3,0.648,-4.230547,0
7004,13,15,1.296,-4.224248,18.225
7005,13,15,1.944,-4.213751,18.225
7006,11,16,2.592,-4.199054,18.225
7007,12,-1,2.592,-4.182258,0
7008,12,7,2.916,-4.164412,9.1125
7009,12,-10,2.592,-4.146566,-9.1125
7010,6,17,3.24,-4.127671,18.225
7011,6,18,3.888,-4.104576,18.225
7012,9,9,4.212,-4.078332,9.1125
7013,18,-37,2.916,-4.055237,-36.450001
7014,20,-38,1.62,-4.04054,-36.450001
7015,26,-59,-0.324,-4.036341,-54.674999
7016,26,-32,-1.296,-4.04159,-27.3375
7017,26,-24,-1.944,-4.052088,-18.225
7018,26,-6,-1.944,-4.064685,0
7019,26,-6,-1.944,-4.077282,0
7020,26,-6,-1.944,-4.08988,0
7021,31,-15,-2.268,-4.103527,-9.1125
7022,32,-25,-2.916,-4.120323,-18.225
7023,36,-44,-4.212,-4.143417,-36.450001
7024,37,-27,-4.86,-4.172811,-18.225
7025,37,-18,-5.184,-4.205353,-9.1125
7026,39,-18,-5.508,-4.239995,-9.1125
7027,39,-19,-5.832,-4.276737,-9.1125
7028,39,-19,-6.156,-4.315578,-9.1125
7029,39,-10,-6.156,-4.355469,0
7030,38,-1,-5.832,-4.39431,9.1125
7031,39,-10,-5.832,-4.432102,0
7032,39,-10,-5.832,-4.469893,0
7033,39,-19,-6.156,-4.508734,-9.1125
7034,39,-10,-6.156,-4.548625,0
7035,39,-10,-6.156,-4.588516,0
7036,39,-10,-6.156,-4.628407,0
7037,40,-10,-6.156,-4.668298,0
7038,40,-10,-6.156,-4.708189,0
7039,40,-20,-6.48,-4.74913,-9.1125
7040,39,-1,-6.156,-4.790071,9.1125
7041,39,-10,-6.156,-4.829961,0
7042,40,-11,-6.156,-4.869852,0
7043,40,-11,-6.156,-4.909743,0
7044,40,-20,-6.48,-4.950684,-9.1125
7045,40,-11,-6.48,-4.992674,0
7046,40,-11,-6.48,-5.034665,0
7047,41,-11,-6.48,-5.076655,0
7048,41,-11,-6.48,-5.118645,0
7049,41,-21,-6.804,-5.161685,-9.1125
7050,41,-12,-6.804,-5.205775,0
7051,41,-12,-6.804,-5.249865,0
7052,42,-12,-6.804,-5.293955,0
7053,44,-21,-7.128,-5.339095,-9.1125
7054,44,-21,-7.452,-5.386334,-9.1125
7055,44,-22,-7.776,-5.435672,-9.1125
7056,44,-13,-7.776,-5.486061,0
7057,44,-13,-7.776,-5.536449,0
7058,43,-3,-7.452,-5.585788,9.1125
7059,47,-22,-7.776,-5.635127,-9.1125
7060,47,-22,-8.1,-5.686564,-9.1125
7061,47,-32,-8.748,-5.741152,-18.225
7062,48,-14,-8.748,-5.797839,0
7063,49,-24,-9.072001,-5.855576,-9.1125
7064,49,-14,-9.072001,-5.914362,0
7065,49,-24,-9.396,-5.974199,-9.1125
7066,49,-15,-9.396,-6.035085,0
7067,51,-15,-9.396,-6.095971,0
7068,52,-24,-9.72,-6.157907,-9.1125
7069,52,-25,-10.044001,-6.221942,-9.1125
7070,52,-25,-10.368,-6.288077,-9.1125
7071,54,-16,-10.368,-6.355262,0
7072,55,-26,-10.692,-6.423497,-9.1125
7073,55,-26,-11.016001,-6.493831,-9.1125
7074,55,-27,-11.34,-6.566264,-9.1125
7075,55,-17,-11.34,-6.639747,0
7076,55,-18,-11.34,-6.713231,0
7077,55,-18,-11.34,-6.786714,0
7078,55,-18,-11.34,-6.860197,0
7079,55,-18,-11.34,-6.933681,0
7080,55,-18,-11.34,-7.007164,0
7081,55,-18,-11.34,-7.080647,0
7082,55,-18,-11.34,-7.154131,0
7083,55,-18,-11.34,-7.227614,0
7084,52,-9,-11.016001,-7.300047,9.1125
7085,51,0,-10.368,-7.369331,18.225
7086,51,-8,-10.044001,-7.435467,9.1125
7087,50,-8,-9.72,-7.499502,9.1125
7088,50,-17,-9.72,-7.562487,0
7089,42,10,-8.748,-7.622324,27.3375
7090,41,11,-7.776,-7.675862,27.3375
7091,40,12,-6.804,-7.723101,27.3375
7092,41,-5,-6.48,-7.766141,9.1125
7093,41,-14,-6.48,-7.808131,0
7094,41,-23,-6.804,-7.851171,-9.1125
7095,41,-14,-6.804,-7.895261,0
7096,42,-14,-6.804,-7.939351,0
7097,38,-5,-6.48,-7.982391,9.1125
7098,38,-5,-6.156,-8.023332,9.1125
7099,34,14,-5.184,-8.060073,27.3375
7100,33,-3,-4.86,-8.092616,9.1125
7101,34,5,-4.212,-8.122009,18.225
7102,34,-12,-4.212,-8.149302,0
7103,34,-21,-4.536,-8.177647,-9.1125
7104,34,-12,-4.536,-8.207039,0
7105,34,-12,-4.536,-8.236432,0
7106,29,6,-3.888,-8.263726,18.225
7107,29,6,-3.24,-8.28682,18.225
7108,29,-2,-2.916,-8.306767,9.1125
7109,29,-11,-2.916,-8.325663,0
7110,28,-1,-2.592,-8.343509,9.1125
7111,28,-10,-2.592,-8.360304,0
7112,28,-10,-2.592,-8.3771,0
7113,28,-10,-2.592,-8.393896,0
7114,29,-11,-2.592,-8.410692,0
7115,28,-11,-2.592,-8.427488,0
7116,26,-1,-2.268,-8.443235,9.1125
7117,25,-1,-1.944,-8.456882,9.1125
7118,25,0,-1.62,-8.468429,9.1125
7119,25,-10,-1.62,-8.478927,0
7120,23,0,-1.296,-8.488374,9.1125
7121,23,0,-0.972,-8.495723,9.1125
7122,23,-9,-0.972,-8.502021,0
7123,23,-9,-0.972,-8.508319,0
7124,19,9,-0.324,-8.512517,18.225
7125,17,10,0.324,-8.512517,18.225
7126,17,10,0.972,-8.508319,18.225
7127,17,-7,0.972,-8.502021,0
7128,17,-7,0.972,-8.495723,0
7129,17,-7,0.972,-8.489425,0
7130,18,-7,0.972,-8.483127,0
7131,16,-7,0.972,-8.476829,0
7132,15,1,1.296,-8.46948,9.1125
7133,16,2,1.62,-8.460032,9.1125
7134,16,-6,1.62,-8.449534,0
7135,15,-6,1.62,-8.439036,0
7136,15,-6,1.62,-8.428538,0
7137,16,-6,1.62,-8.418041,0
7138,16,-6,1.62,-8.407543,0
7139,17,-16,1.296,-8.398095,-9.1125
7140,17,-7,1.296,-8.389697,0
7141,17,-16,0.972,-8.382349,-9.1125
7142,17,-7,0.972,-8.376051,0
7143,17,-7,0.972,-8.369752,0
7144,17,-7,0.972,-8.363453,0
7145,18,-7,0.972,-8.357155,0
7146,22,-26,0.324,-8.352956,-18.225
7147,22,-17,0,-8.351906,-9.1125
7148,22,-27,-0.648,-8.354005,-18.225
7149,22,-9,-0.648,-8.358204,0
7150,25,-18,-0.972,-8.363453,-9.1125
7151,25,-18,-1.296,-8.370802,-9.1125
7152,25,-19,-1.62,-8.380249,-9.1125
7153,25,-10,-1.62,-8.390747,0
7154,25,-10,-1.62,-8.401245,0
7155,25,-10,-1.62,-8.411743,0
7156,23,0,-1.296,-8.42119,9.1125
7157,23,0,-0.972,-8.428538,9.1125
7158,23,-9,-0.972,-8.434836,0
7159,20,0,-0.648,-8.440085,9.1125
7160,18,9,0,-8.442185,18.225
7161,18,10,0.648,-8.440085,18.225
7162,18,-7,0.648,-8.435887,0
7163,19,-7,0.648,-8.431688,0
7164,18,-7,0.648,-8.427489,0
7165,18,-7,0.648,-8.423291,0
7166,18,-7,0.648,-8.419092,0
7167,18,-7,0.648,-8.414893,0
7168,19,-7,0.648,-8.410694,0
7169,19,-7,0.648,-8.406496,0
7170,19,-17,0.324,-8.403346,-9.1125
7171,20,-8,0.324,-8.401247,0
7172,20,-8,0.324,-8.399148,0
7173,20,-17,0,-8.398097,-9.1125
7174,20,-8,0,-8.398097,0
7175,20,-8,0,-8.398097,0
7176,20,-8,0,-8.398097,0
7177,19,1,0.324,-8.397048,9.1125
7178,15,1,0.648,-8.393899,9.1125
7179,15,11,1.296,-8.3876,18.225
7180,15,2,1.62,-8.378152,9.1125
7181,12,2,1.944,-8.366605,9.1125
7182,10,12,2.592,-8.351909,18.225
7183,10,13,3.24,-8.333013,18.225
7184,9,4,3.564,-8.310967,9.1125
7185,8,-4,3.564,-8.287873,0
7186,8,4,3.888,-8.263729,9.1125
7187,9,-4,3.888,-8.238534,0
7188,8,-4,3.888,-8.21334,0
7189,8,-4,3.888,-8.188146,0
7190,8,-4,3.888,-8.162951,0
7191,7,5,4.212,-8.136707,9.1125
7192,7,-3,4.212,-8.109413,0
7193,7,-3,4.212,-8.082119,0
7194,8,-3,4.212,-8.054826,0
7195,5,5,4.536,-8.026483,9.1125
7196,5,-3,4.536,-7.997089,0
7197,5,6,4.86,-7.966646,9.1125
7198,5,-3,4.86,-7.935153,0
7199,5,-3,4.86,-7.90366,0
7200,4,6,5.184,-7.871118,9.1125
7201,4,-2,5.184,-7.837525,0
7202,4,-2,5.184,-7.803933,0
7203,4,-2,5.184,-7.77034,0
7204,4,-2,5.184,-7.736748,0
7205,4,-2,5.184,-7.703156,0
7206,5,-2,5.184,-7.669563,0
7207,4,-2,5.184,-7.635971,0
7208,4,-2,5.184,-7.602378,0
7209,4,-2,5.184,-7.568786,0
7210,5,-2,5.184,-7.535193,0
7211,4,-2,5.184,-7.501601,0
7212,4,-2,5.184,-7.468009,0
7213,4,-2,5.184,-7.434416,0
7214,4,-2,5.184,-7.400824,0
7215,5,-2,5.184,-7.367232,0
7216,5,-2,5.184,-7.333639,0
7217,4,-2,5.184,-7.300047,0
7218,5,-2,5.184,-7.266454,0
7219,5,-2,5.184,-7.232862,0
7220,5,-11,4.86,-7.200319,-9.1125
7221,5,-2,4.86,-7.168826,0
7222,4,7,5.184,-7.136283,9.1125
7223,5,-1,5.184,-7.102691,0
7224,5,-1,5.184,-7.069099,0
7225,4,-1,5.184,-7.035506,0
7226,4,-1,5.184,-7.001914,0
7227,5,-1,5.184,-6.968322,0
7228,5,-1,5.184,-6.934729,0
7229,5,-11,4.86,-6.902186,-9.1125
7230,4,7,5.184,-6.869644,9.1125
7231,4,-1,5.184,-6.836051,0
7232,5,-1,5.184,-6.802459,0
7233,4,-1,5.184,-6.768867,0
7234,4,-1,5.184,-6.735274,0
7235,4,-1,5.184,-6.701682,0
7236,4,-1,5.184,-6.668089,0
7237,4,-1,5.184,-6.634497,0
7238,4,-1,5.184,-6.600905,0
7239,5,-1,5.184,-6.567312,0
7240,5,-1,5.184,-6.53372,0
7241,4,-1,5.184,-6.500128,0
7242,4,-1,5.184,-6.466535,0
7243,5,-1,5.184,-6.432943,0
7244,5,-1,5.184,-6.399351,0
7245,5,-10,4.86,-6.366808,-9.1125
7246,5,-1,4.86,-6.335315,0
7247,5,-1,4.86,-6.303822,0
7248,5,-1,4.86,-6.272329,0
7249,4,8,5.184,-6.239786,9.1125
7250,4,-1,5.184,-6.206193,0
7251,4,0,5.184,-6.172601,0
7252,5,0,5.184,-6.139009,0
7253,5,0,5.184,-6.105416,0
7254,4,0,5.184,-6.071824,0
7255,4,0,5.184,-6.038232,0
7256,5,0,5.184,-6.004639,0
7257,5,0,5.184,-5.971047,0
7258,5,-10,4.86,-5.938504,-9.1125
7259,5,-1,4.86,-5.907011,0
7260,4,8,5.184,-5.874468,9.1125
7261,5,0,5.184,-5.840876,0
7262,5,0,5.184,-5.807283,0
7263,5,-10,4.86,-5.774741,-9.1125
7264,5,0,4.86,-5.743248,0
7265,5,0,4.86,-5.711755,0
7266,5,0,4.86,-5.680262,0
7267,4,8,5.184,-5.647719,9.1125
7268,3,0,5.184,-5.614127,0
7269,3,9,5.508,-5.579484,9.1125
7270,3,0,5.508,-5.543793,0
7271,3,0,5.508,-5.508101,0
7272,3,0,5.508,-5.472409,0
7273,3,0,5.508,-5.436718,0
7274,3,0,5.508,-5.401026,0
7275,3,0,5.508,-5.365334,0
7276,3,0,5.508,-5.329642,0
7277,3,0,5.508,-5.293951,0
7278,3,0,5.508,-5.258259,0
7279,3,0,5.508,-5.222567,0
7280,3,0,5.508,-5.186875,0
7281,3,0,5.508,-5.151184,0
7282,3,0,5.508,-5.115492,0
7283,3,0,5.508,-5.0798,0
7284,3,0,5.508,-5.044108,0
7285,3,0,5.508,-5.008417,0
7286,3,0,5.508,-4.972725,0
7287,3,0,5.508,-4.937033,0
7288,3,0,5.508,-4.901341,0
7289,3,0,5.508,-4.86565,0
7290,3,0,5.508,-4.829958,0
7291,3,0,5.508,-4.794266,0
7292,3,0,5.508,-4.758574,0
7293,3,0,5.508,-4.722883,0
7294,3,0,5.508,-4.687191,0
7295,3,0,5.508,-4.651499,0
7296,3,0,5.508,-4.615807,0
7297,3,0,5.508,-4.580115,0
7298,3,0,5.508,-4.544424,0
7299,3,0,5.508,-4.508732,0
7300,3,1,5.508,-4.47304,0
7301,3,1,5.508,-4.437348,0
7302,3,1,5.508,-4.401657,0
7303,3,1,5.508,-4.365965,0
7304,3,1,5.508,-4.330273,0
7305,3,1,5.508,-4.294581,0
7306,3,1,5.508,-4.25889,0
7307,3,1,5.508,-4.223198,0
7308,3,1,5.508,-4.187506,0
7309,3,1,5.508,-4.151814,0
7310,3,1,5.508,-4.116123,0
7311,3,1,5.508,-4.080431,0
7312,3,1,5.508,-4.044739,0
7313,3,1,5.508,-4.009048,0
7314,3,1,5.508,-3.973356,0
7315,3,1,5.508,-3.937664,0
7316,3,1,5.508,-3.901972,0
7317,3,1,5.508,-3.86628,0
7318,3,1,5.508,-3.830589,0
7319,3,1,5.508,-3.794897,0
7320,3,1,5.508,-3.759205,0
7321,3,1,5.508,-3.723513,0
7322,3,1,5.508,-3.687822,0
7323,3,1,5.508,-3.65213,0
7324,3,1,5.508,-3.616438,0
7325,3,1,5.508,-3.580746,0
7326,3,1,5.508,-3.545054,0
7327,3,1,5.508,-3.509363,0
7328,3,2,5.508,-3.473671,0
7329,3,2,5.508,-3.437979,0
7330,3,2,5.508,-3.402287,0
7331,3,2,5.508,-3.366596,0
7332,3,2,5.508,-3.330904,0
7333,3,2,5.508,-3.295212,0
7334,3,2,5.508,-3.259521,0
7335,3,2,5.508,-3.223829,0
7336,3,2,5.508,-3.188137,0
7337,3,2,5.508,-3.152445,0
7338,3,2,5.508,-3.116753,0
7339,3,2,5.508,-3.081062,0
7340,3,2,5.508,-3.04537,0
7341,3,2,5.508,-3.009678,0
7342,3,2,5.508,-2.973986,0
7343,3,2,5.508,-2.938295,0
7344,3,2,5.508,-2.902603,0
7345,3,2,5.508,-2.866911,0
7346,3,2,5.508,-2.831219,0
7347,3,2,5.508,-2.795528,0
7348,5,2,5.508,-2.759836,0
7349,6,-6,5.184,-2.725194,-9.1125
7350,6,-6,4.86,-2.692651,-9.1125
7351,6,-7,4.536,-2.662208,-9.1125
7352,7,1,4.536,-2.632815,0
7353,7,1,4.536,-2.603421,0
7354,7,-7,4.212,-2.575078,-9.1125
7355,9,1,4.212,-2.547784,0
7356,9,-7,3.888,-2.52154,-9.1125
7357,9,-8,3.564,-2.497396,-9.1125
7358,9,1,3.564,-2.474301,0
7359,9,1,3.564,-2.451206,0
7360,9,1,3.564,-2.428111,0
7361,9,1,3.564,-2.405016,0
7362,12,-8,3.24,-2.382972,-9.1125
7363,13,-8,2.916,-2.363026,-9.1125
7364,15,-18,2.268,-2.34623,-18.225
7365,15,-9,1.944,-2.332583,-9.1125
7366,15,-9,1.62,-2.321036,-9.1125
7367,15,0,1.62,-2.310538,0
7368,17,0,1.62,-2.30004,0
7369,17,-10,1.296,-2.290593,-9.1125
7370,18,-10,0.972,-2.283244,-9.1125
7371,20,-10,0.648,-2.277995,-9.1125
7372,20,-11,0.324,-2.274846,-9.1125
7373,20,-11,0,-2.273796,-9.1125
7374,20,-2,0,-2.273796,0
7375,20,-2,0,-2.273796,0
7376,21,-2,0,-2.273796,0
7377,21,-2,0,-2.273796,0
7378,21,-11,-0.324,-2.274846,-9.1125
7379,21,-2,-0.324,-2.276946,0
7380,21,-2,-0.324,-2.279045,0
7381,21,-2,-0.324,-2.281145,0
7382,22,-2,-0.324,-2.283245,0
7383,22,-2,-0.324,-2.285344,0
7384,22,-12,-0.648,-2.288493,-9.1125
7385,23,-2,-0.648,-2.292692,0
7386,23,-2,-0.648,-2.296891,0
7387,23,-12,-0.972,-2.30214,-9.1125
7388,22,6,-0.648,-2.307389,9.1125
7389,23,-2,-0.648,-2.311588,0
7390,23,-2,-0.648,-2.315787,0
7391,24,-12,-0.972,-2.321036,-9.1125
7392,24,-3,-0.972,-2.327335,0
7393,25,-12,-1.296,-2.334683,-9.1125
7394,25,-3,-1.296,-2.343081,0
7395,25,-13,-1.62,-2.352529,-9.1125
7396,24,5,-1.296,-2.361977,9.1125
7397,24,-3,-1.296,-2.370375,0
7398,24,-3,-1.296,-2.378773,0
7399,24,-3,-1.296,-2.387171,0
7400,24,-3,-1.296,-2.395569,0
7401,24,-3,-1.296,-2.403967,0
7402,24,-3,-1.296,-2.412365,0
7403,24,-3,-1.296,-2.420763,0
7404,24,-3,-1.296,-2.429161,0
7405,24,-3,-1.296,-2.437559,0
7406,24,-3,-1.296,-2.445956,0
7407,24,-3,-1.296,-2.454355,0
7408,24,-3,-1.296,-2.462753,0
7409,25,-3,-1.296,-2.47115,0
7410,25,-3,-1.296,-2.479548,0
7411,25,-13,-1.62,-2.488996,-9.1125
7412,25,-4,-1.62,-2.499494,0
7413,25,-4,-1.62,-2.509992,0
7414,25,-4,-1.62,-2.520489,0
7415,25,-4,-1.62,-2.530987,0
7416,25,-4,-1.62,-2.541484,0
7417,25,-4,-1.62,-2.551982,0
7418,26,-4,-1.62,-2.562479,0
7419,25,-4,-1.62,-2.572977,0
7420,24,-4,-1.62,-2.583475,0
7421,23,5,-1.296,-2.592923,9.1125
7422,23,5,-0.972,-2.600271,9.1125
7423,23,-3,-0.972,-2.60657,0
7424,23,-3,-0.972,-2.612868,0
7425,23,-3,-0.972,-2.619167,0
7426,24,-3,-0.972,-2.625465,0
7427,24,-3,-0.972,-2.631764,0
7428,23,-3,-0.972,-2.638062,0
7429,23,-3,-0.972,-2.644361,0
7430,23,-3,-0.972,-2.65066,0
7431,23,-3,-0.972,-2.656958,0
7432,23,-3,-0.972,-2.663257,0
7433,23,-3,-0.972,-2.669555,0
7434,23,-3,-0.972,-2.675854,0
7435,23,-3,-0.972,-2.682153,0
7436,23,-3,-0.972,-2.688451,0
7437,23,-3,-0.972,-2.69475,0
7438,23,-3,-0.972,-2.701049,0
7439,21,5,-0.648,-2.706297,9.1125
7440,21,6,-0.324,-2.709447,9.1125
7441,21,-3,-0.324,-2.711546,0
7442,19,6,0,-2.712596,9.1125
7443,19,6,0.324,-2.711546,9.1125
7444,19,-2,0.324,-2.709447,0
7445,19,-2,0.324,-2.707347,0
7446,19,-2,0.324,-2.705248,0
7447,19,-2,0.324,-2.703148,0
7448,20,-2,0.324,-2.701048,0
7449,18,-2,0.324,-2.698949,0
7450,19,-2,0.324,-2.696849,0
7451,19,7,0.648,-2.6937,9.1125
7452,19,-11,0.324,-2.690551,-9.1125
7453,19,-2,0.324,-2.688451,0
7454,17,7,0.648,-2.685302,9.1125
7455,19,-2,0.648,-2.681103,0
7456,19,-2,0.648,-2.676903,0
7457,19,-11,0.324,-2.673754,-9.1125
7458,19,-2,0.324,-2.671655,0
7459,19,-2,0.324,-2.669555,0
7460,19,-2,0.324,-2.667455,0
7461,19,-2,0.324,-2.665356,0
7462,19,-2,0.324,-2.663256,0
7463,18,7,0.648,-2.660107,9.1125
7464,17,-2,0.648,-2.655908,0
7465,17,7,0.972,-2.650659,9.1125
7466,17,-1,0.972,-2.64436,0
7467,17,-1,0.972,-2.638062,0
7468,17,-1,0.972,-2.631763,0
7469,18,-1,0.972,-2.625464,0
7470,18,-1,0.972,-2.619166,0
7471,18,-11,0.648,-2.613917,-9.1125
7472,18,-1,0.648,-2.609718,0
7473,18,-1,0.648,-2.605519,0
7474,18,-1,0.648,-2.60132,0
7475,18,-1,0.648,-2.597121,0
7476,17,7,0.972,-2.591872,9.1125
7477,17,-1,0.972,-2.585574,0
7478,17,-1,0.972,-2.579275,0
7479,17,-1,0.972,-2.572976,0
7480,17,-1,0.972,-2.566678,0
7481,17,-1,0.972,-2.560379,0
7482,17,-1,0.972,-2.55408,0
7483,17,-1,0.972,-2.547782,0
7484,17,-1,0.972,-2.541483,0
7485,17,-1,0.972,-2.535185,0
7486,16,7,1.296,-2.527836,9.1125
7487,16,-1,1.296,-2.519439,0
7488,16,-1,1.296,-2.51104,0
7489,16,-1,1.296,-2.502643,0
7490,15,8,1.62,-2.493195,9.1125
7491,15,0,1.62,-2.482697,0
7492,15,0,1.62,-2.472199,0
7493,15,0,1.62,-2.461702,0
7494,14,8,1.944,-2.450155,9.1125
7495,14,0,1.944,-2.437557,0
7496,14,0,1.944,-2.42496,0
7497,14,0,1.944,-2.412363,0
7498,13,8,2.268,-2.398716,9.1125
7499,13,0,2.268,-2.384019,0
7500,13,0,2.268,-2.369323,0
7501,13,0,2.268,-2.354626,0
7502,13,0,2.268,-2.33993,0
7503,13,0,2.268,-2.325233,0
7504,12,9,2.592,-2.309487,9.1125
7505,11,0,2.592,-2.292691,0
7506,11,9,2.916,-2.274845,9.1125
7507,11,0,2.916,-2.255949,0
7508,11,0,2.916,-2.237053,0
7509,13,0,2.916,-2.218158,0
7510,12,-8,2.592,-2.200312,-9.1125
7511,12,0,2.592,-2.183516,0
7512,12,0,2.592,-2.16672,0
7513,12,0,2.592,-2.149923,0
